theta1,theta2,theta3,L1,L2,L3,roll,pitch,yaw
52,34,181,13.028993171212555,9.618816884063733,20.764748857944518,-9.95,-0.54,2.75
62,98,1,14.37997179924686,16.418879020478638,0.385004883279187,22.60,-14.13,8.85
139,198,111,18.565634000431665,21.654866776461628,17.099557428756427,-1.23,-4.46,4.04
84,73,58,15.925247774155828,15.400892767899983,13.887353348741506,1.12,-5.84,4.20
116,143,78,17.361356816555578,18.775073510670985,15.701201093766748,5.36,-3.43,4.77
74,37,29,15.46918894115717,10.271924406583437,8.457501307691139,3.42,-12.62,4.72
15,171,67,4.740468306292527,20.24115008234622,14.90507657149427,10.35,6.51,4.46
157,135,55,19.5081117965086,18.356194490192344,13.475976088430102,6.47,-7.81,5.16
92,148,104,16.10471975511966,19.036872898470133,16.73303828583762,3.92,-1.38,4.67
91,164,78,16.05235987755983,19.874630939427412,15.701201093766748,7.38,-2.03,5.00
108,55,67,16.942477796076936,13.475976088430102,14.90507657149427,-1.25,-7.32,3.94
73,25,1,15.400892767899983,7.4642593033726214,0.385004883279187,11.10,-21.50,7.55
26,165,87,7.717841561694776,19.926990816987242,15.981308661506603,7.99,7.51,4.44
99,124,116,16.471238898038468,17.780235837034216,17.361356816555578,1.14,1.08,4.20
149,10,53,19.089232776029963,3.2548490294356114,13.181924696880806,-12.69,-16.16,0.60
123,58,153,17.727875959474385,13.887353348741506,19.298672286269284,-8.46,-3.77,3.09
2,155,159,0.7158563429488609,19.403392041388944,19.61283155162826,0.60,10.01,4.63
106,87,157,16.83775804095728,15.981308661506603,19.5081117965086,-5.89,1.17,3.45
3,82,184,1.0437752261748656,15.86713135486815,20.92182849062401,-5.62,7.20,4.06
87,10,42,15.981308661506603,3.2548490294356114,11.28614033248413,-9.36,-12.88,1.53
170,161,186,20.188790204786393,19.71755130674792,21.02654824574367,11.99,-10.37,6.04
101,148,97,16.57595865315813,19.036872898470133,16.366519142918808,4.26,-2.90,4.70
75,41,118,15.53337271280406,11.09080298304032,17.466076571675238,-7.90,-5.22,3.11
180,176,15,20.712388980384688,20.50294947014537,4.740468306292527,23.28,-17.18,9.22
33,154,194,9.393786300748786,19.351032163829114,21.445427266222307,21.49,-7.48,7.03
155,170,92,19.403392041388944,20.188790204786393,16.10471975511966,6.94,-3.89,5.14
122,53,101,17.675516081914555,13.181924696880806,16.57595865315813,-4.33,-6.61,3.62
123,178,90,17.727875959474385,20.607669225265028,16.0,7.56,-2.44,5.08
20,42,67,6.144548009571466,11.28614033248413,14.90507657149427,-2.61,-2.19,3.74
152,190,182,19.246312408709453,21.23598775598299,20.81710873550435,-4.01,-11.11,3.18
75,59,92,15.53337271280406,14.016515832834287,16.10471975511966,-2.84,-5.01,3.75
172,42,11,20.293509959906054,11.28614033248413,3.55835397504017,10.88,-23.34,7.74
62,194,116,14.37997179924686,21.445427266222307,17.361356816555578,-7.48,-3.83,3.42
75,124,184,15.53337271280406,17.780235837034216,20.92182849062401,0.61,-1.04,4.27
106,179,173,16.83775804095728,20.66002910282486,20.34586983746588,0.64,3.80,4.38
7,66,66,2.3255854780996543,14.808160965265309,14.808160965265309,0.79,-0.10,4.03
142,177,81,18.722713633111155,20.5553093477052,15.831856715715055,8.44,-2.77,5.10
174,134,186,20.39822971502571,18.303834612632514,21.02654824574367,3.79,-8.25,4.75
117,92,98,17.413716694115408,16.10471975511966,16.418879020478638,-0.72,-6.00,4.09
148,57,153,19.036872898470133,13.754202220468997,19.298672286269284,-8.50,-5.59,2.96
20,14,20,6.144548009571466,4.449773801476823,6.144548009571466,-0.44,-13.96,3.81
11,5,130,3.55835397504017,1.69070672919662,18.094395102393197,-19.63,-3.84,1.66
89,178,103,15.99792307655433,20.607669225265028,16.68067840827779,6.70,2.68,4.61
117,15,55,17.413716694115408,4.740468306292527,13.475976088430102,-10.19,-12.13,1.76
160,105,53,19.66519142918809,16.78539816339745,13.181924696880806,4.23,-10.02,4.67
154,11,139,19.351032163829114,3.55835397504017,18.565634000431665,-19.76,-11.64,0.34
169,31,104,20.136430327226563,8.932839602563512,16.73303828583762,-10.65,-12.05,1.72
134,86,35,18.303834612632514,15.966772466552335,9.840195070521261,7.60,-12.89,5.16
16,45,165,5.0279006281868845,11.849387132784805,19.926990816987242,-10.58,3.36,3.52
127,76,134,17.937315469713706,15.59343906930571,18.303834612632514,-5.09,-3.07,3.20
0,179,2,0.05124837953326988,20.66002910282486,0.7158563429488609,29.88,-9.27,8.26
159,51,70,19.61283155162826,12.87214032778536,15.171384800269436,-2.69,-10.53,3.38
145,153,147,18.879793265790646,19.298672286269284,18.984513020910303,0.11,-1.75,3.95
51,118,13,12.87214032778536,17.466076571675238,4.155840641977967,18.63,-10.81,7.18
83,161,130,15.89826251769707,19.71755130674792,18.094395102393197,3.53,2.86,4.23
20,65,179,6.144548009571466,14.707184626965642,20.66002910282486,-8.82,7.11,3.56
141,75,167,18.670353755551325,15.53337271280406,20.031710572106903,-8.07,-1.88,2.70
43,147,57,11.477693490231381,18.984513020910303,13.754202220468997,8.34,1.64,4.52
20,196,16,6.144548009571466,21.550147021341967,5.0279006281868845,20.73,-4.23,6.34
146,87,47,18.932153143350472,15.981308661506603,12.205766788797881,4.56,-10.04,4.89
1,169,43,0.385004883279187,20.136430327226563,11.477693490231381,14.20,3.35,4.78
32,178,147,9.165121159920353,20.607669225265028,18.984513020910303,4.65,11.40,4.21
146,35,64,18.932153143350472,9.840195070521261,14.602155455249658,-5.57,-11.36,2.69
47,52,109,12.205766788797881,13.028993171212555,16.994837673636766,-4.50,-0.69,3.64
95,27,102,16.26179938779915,7.9679225600762535,16.62831853071796,-10.50,-6.59,2.06
21,113,90,6.41532697579035,17.204277183876087,16.0,2.75,5.00,4.19
17,36,123,5.312047538836488,10.057903322897012,17.727875959474385,-8.25,3.12,3.17
186,17,51,21.02654824574367,5.312047538836488,12.87214032778536,-7.82,-3.84,2.50
40,127,31,10.891696849574167,17.937315469713706,8.932839602563512,13.77,-1.88,5.24
86,117,25,15.966772466552335,17.413716694115408,7.4642593033726214,14.34,-8.01,6.04
47,118,38,12.205766788797881,17.466076571675238,10.482241390103653,11.30,-3.11,5.17
29,25,199,8.457501307691139,7.4642593033726214,21.707226654021458,-0.91,-5.36,3.57
71,89,54,15.251984879808546,15.99792307655433,13.330922899968243,4.21,-2.66,4.40
80,151,132,15.79244135387939,19.193952531149623,18.199114857512857,2.47,4.31,4.34
173,139,19,20.34586983746588,18.565634000431665,5.870393709947933,17.84,-16.90,8.15
10,190,142,3.2548490294356114,21.23598775598299,18.722713633111155,0.59,7.94,4.29
62,147,54,14.37997179924686,18.984513020910303,13.330922899968243,8.74,0.48,4.83
184,117,97,20.92182849062401,17.413716694115408,16.366519142918808,2.19,1.74,4.26
117,66,36,17.413716694115408,14.808160965265309,10.057903322897012,5.87,-10.22,5.12
15,147,8,4.740468306292527,18.984513020910303,2.638439589399816,24.17,-7.49,7.59
117,65,61,17.413716694115408,14.707184626965642,14.262834704032542,0.25,-6.37,4.31
40,170,100,10.891696849574167,20.188790204786393,16.5235987755983,7.18,5.99,4.71
100,134,35,16.5235987755983,18.303834612632514,9.840195070521261,12.08,-6.51,5.96
85,77,30,15.948085017929593,15.649383319282322,8.696960070847283,9.21,-9.17,5.78
181,179,23,20.764748857944518,20.66002910282486,6.946672270512806,20.92,-7.18,7.11
92,162,83,16.10471975511966,19.76991118430775,15.89826251769707,7.65,0.31,5.07
138,188,118,18.513274122871834,21.13126800086333,17.466076571675238,4.36,-1.05,4.90
175,156,166,20.45058959258554,19.45575191894877,19.979350694547072,-1.03,-2.21,4.34
128,4,31,17.989675347273536,1.368734320216035,8.932839602563512,-8.88,-20.67,1.43
135,187,158,18.356194490192344,21.0789081233035,19.56047167406843,-24.15,-11.77,-0.19
94,163,192,16.20943951023932,19.822271061867582,21.34070751110265,0.38,1.62,4.52
109,150,62,16.994837673636766,19.141592653589793,14.37997179924686,7.03,-4.75,5.08
149,173,7,19.089232776029963,20.34586983746588,2.3255854780996543,26.59,-17.21,10.08
108,67,78,16.942477796076936,14.90507657149427,15.701201093766748,-1.31,-7.02,4.21
189,194,146,21.18362787842316,21.445427266222307,18.932153143350472,-6.89,-3.50,3.49
91,86,180,16.05235987755983,15.966772466552335,20.712388980384688,-8.46,-0.08,3.65
128,34,70,17.989675347273536,9.618816884063733,15.171384800269436,-6.65,-11.04,2.63
60,35,185,14.14167955265112,9.840195070521261,20.97418836818384,-6.07,-7.12,2.96
69,95,87,15.086695589079973,16.26179938779915,15.981308661506603,0.70,-3.26,4.13
26,155,31,7.717841561694776,19.403392041388944,8.932839602563512,16.22,-1.04,5.46
66,10,160,14.808160965265309,3.2548490294356114,19.66519142918809,-20.92,-3.99,1.10
31,198,93,8.932839602563512,21.654866776461628,16.15707963267949,-15.12,-4.47,1.60
79,90,92,15.748888346444957,16.0,16.10471975511966,-0.21,-1.15,3.90
181,99,127,20.764748857944518,16.471238898038468,17.937315469713706,-1.94,0.88,3.84
39,42,181,10.68883764563985,11.28614033248413,20.764748857944518,-7.37,1.49,3.29
92,97,77,16.10471975511966,16.366519142918808,15.649383319282322,1.72,-2.41,4.10
58,41,171,13.887353348741506,11.09080298304032,20.24115008234622,-12.24,1.43,2.90
110,92,40,17.047197551196597,16.10471975511966,10.891696849574167,6.77,-7.89,4.93
167,99,8,20.031710572106903,16.471238898038468,2.638439589399816,19.09,-20.57,9.19
19,10,168,5.870393709947933,3.2548490294356114,20.084070449666733,-22.02,-1.85,2.07
56,158,187,13.617072883547621,19.56047167406843,21.0789081233035,-0.67,6.91,4.13
133,68,137,18.251474735072684,14.997923866109716,18.460914245312004,-5.97,-3.80,2.80
32,56,12,9.165121159920353,13.617072883547621,3.8586926565269692,14.11,-10.65,6.58
128,123,134,17.989675347273536,17.727875959474385,18.303834612632514,-0.93,-1.15,3.97
78,15,38,15.701201093766748,4.740468306292527,10.482241390103653,-6.34,-13.18,2.28
55,2,93,13.475976088430102,0.7158563429488609,16.15707963267949,-18.56,-9.55,0.77
108,65,1,16.942477796076936,14.707184626965642,0.385004883279187,20.01,-18.47,8.67
1,166,6,0.385004883279187,19.979350694547072,2.0096658716147076,27.54,-8.30,7.56
158,52,180,19.56047167406843,13.028993171212555,20.712388980384688,-11.94,-3.67,2.43
113,163,136,17.204277183876087,19.822271061867582,18.408554367752174,2.09,0.20,4.29
34,42,78,9.618816884063733,11.28614033248413,15.701201093766748,-3.53,-0.64,3.41
60,120,90,14.14167955265112,17.570796326794895,16.0,2.79,1.19,4.17
176,26,103,20.50294947014537,7.717841561694776,16.68067840827779,-11.82,-13.74,0.79
21,69,169,6.41532697579035,15.086695589079973,20.136430327226563,-7.98,4.58,3.87
14,199,3,4.449773801476823,21.707226654021458,1.0437752261748656,19.41,-12.16,7.78
94,38,160,16.20943951023932,10.482241390103653,19.66519142918809,-12.50,-1.69,2.25
0,151,189,0.05124837953326988,19.193952531149623,21.18362787842316,0.08,10.24,4.25
11,43,63,3.55835397504017,11.477693490231381,14.493081667469404,-2.06,0.54,3.46
7,157,105,2.3255854780996543,19.5081117965086,16.78539816339745,5.82,9.01,4.18
40,17,190,10.891696849574167,5.312047538836488,21.23598775598299,-12.87,-1.43,2.08
172,144,175,20.293509959906054,18.827433388230816,20.45058959258554,-3.50,-1.60,3.60
141,116,110,18.670353755551325,17.361356816555578,17.047197551196597,-0.15,-5.14,3.83
31,149,101,8.932839602563512,19.089232776029963,16.57595865315813,4.86,5.42,4.32
100,160,161,16.5235987755983,19.66519142918809,19.71755130674792,0.49,4.69,4.15
1,160,147,0.385004883279187,19.66519142918809,18.984513020910303,2.14,10.06,4.39
1,11,11,0.385004883279187,3.55835397504017,3.55835397504017,2.91,-13.17,4.52
42,152,42,11.28614033248413,19.246312408709453,11.28614033248413,12.93,1.11,5.09
16,120,164,5.0279006281868845,17.570796326794895,19.874630939427412,-2.47,11.69,4.30
111,181,105,17.099557428756427,20.764748857944518,16.78539816339745,1.39,-0.37,4.29
94,44,151,16.20943951023932,11.665447355061374,19.193952531149623,-9.70,-0.75,3.04
187,11,191,21.0789081233035,3.55835397504017,21.28834763354282,-19.78,-5.57,1.08
94,114,19,16.20943951023932,17.256637061435917,5.870393709947933,16.26,-10.49,6.80
177,175,77,20.5553093477052,20.45058959258554,15.649383319282322,8.71,-7.05,5.55
0,186,14,0.05124837953326988,21.02654824574367,4.449773801476823,24.16,-6.11,7.17
81,122,172,15.831856715715055,17.675516081914555,20.293509959906054,-4.27,5.03,4.09
69,197,50,15.086695589079973,21.602506898901797,12.711378483641944,6.83,-2.41,5.00
16,45,22,5.0279006281868845,11.849387132784805,6.682708874626385,8.70,-7.54,5.56
94,63,131,16.20943951023932,14.493081667469404,18.146754979953023,-5.10,-0.60,3.69
150,134,4,19.141592653589793,18.303834612632514,1.368734320216035,24.34,-18.64,10.23
78,167,2,15.701201093766748,20.031710572106903,0.7158563429488609,28.21,-14.67,9.71
30,123,76,8.696960070847283,17.727875959474385,15.59343906930571,4.70,5.10,4.66
16,25,150,5.0279006281868845,7.4642593033726214,19.141592653589793,-14.04,4.68,3.38
37,186,197,10.271924406583437,21.02654824574367,21.602506898901797,-14.20,3.23,3.04
143,154,194,18.775073510670985,19.351032163829114,21.445427266222307,-0.15,0.40,4.51
149,48,125,19.089232776029963,12.378178619099486,17.832595714594046,-7.40,-6.24,3.03
120,44,110,17.570796326794895,11.665447355061374,17.047197551196597,-6.78,-6.25,3.16
6,132,111,2.0096658716147076,18.199114857512857,17.099557428756427,2.72,7.33,4.67
47,143,109,12.205766788797881,18.775073510670985,16.994837673636766,3.64,6.02,4.69
82,82,146,15.86713135486815,15.86713135486815,18.932153143350472,-4.94,2.25,3.80
25,190,58,7.4642593033726214,21.23598775598299,13.887353348741506,2.91,2.30,4.50
128,158,70,17.989675347273536,19.56047167406843,15.171384800269436,7.71,-2.86,5.38
98,161,42,16.418879020478638,19.71755130674792,11.28614033248413,12.72,-4.67,6.04
154,112,51,19.351032163829114,17.151917306316257,12.87214032778536,5.81,-9.67,5.54
97,155,175,16.366519142918808,19.403392041388944,20.45058959258554,-1.62,3.13,4.68
98,123,116,16.418879020478638,17.727875959474385,17.361356816555578,0.52,-1.77,4.61
194,161,67,21.445427266222307,19.71755130674792,14.90507657149427,8.10,-2.86,5.49
56,183,0,13.617072883547621,20.86946861306418,0.05124837953326988,28.48,-13.87,10.14
84,113,140,15.925247774155828,17.204277183876087,18.617993877991495,-2.63,0.62,4.50
57,165,150,13.754202220468997,19.926990816987242,19.141592653589793,1.70,4.88,5.00
153,180,43,19.298672286269284,20.712388980384688,11.477693490231381,13.72,-7.73,6.63
72,21,34,15.328489528448422,6.41532697579035,9.618816884063733,-2.81,-14.26,3.85
153,108,32,19.298672286269284,16.942477796076936,9.165121159920353,10.04,-13.08,6.44
172,33,11,20.293509959906054,9.393786300748786,3.55835397504017,9.02,-23.71,7.60
167,84,96,20.031710572106903,15.925247774155828,16.31415926535898,-1.79,-9.47,4.35
46,22,90,12.029498336824524,6.682708874626385,16.0,-10.99,-5.87,2.84
197,139,86,21.602506898901797,18.565634000431665,15.966772466552335,4.57,1.40,4.90
91,62,169,16.05235987755983,14.37997179924686,20.136430327226563,-8.84,0.83,3.50
58,47,178,13.887353348741506,12.205766788797881,20.607669225265028,-11.75,1.84,3.42
0,153,89,0.05124837953326988,19.298672286269284,15.99792307655433,6.33,6.55,4.87
193,27,128,21.39306738866248,7.9679225600762535,17.989675347273536,-11.25,1.94,3.34
146,143,130,18.932153143350472,18.775073510670985,18.094395102393197,0.86,-1.65,4.66
59,13,1,14.016515832834287,4.155840641977967,0.385004883279187,6.89,-21.69,6.74
141,187,146,18.670353755551325,21.0789081233035,18.932153143350472,-19.98,-9.78,0.88
54,141,13,13.330922899968243,18.670353755551325,4.155840641977967,20.99,-9.89,7.57
33,82,133,9.393786300748786,15.86713135486815,18.251474735072684,20.99,-9.89,7.57
30,22,30,8.696960070847283,6.682708874626385,8.696960070847283,-1.01,-7.28,3.94
42,78,110,11.28614033248413,15.701201093766748,17.047197551196597,-1.86,3.39,4.30
194,73,103,21.445427266222307,15.400892767899983,16.68067840827779,-1.95,2.87,4.25
28,175,4,8.214482356357948,20.45058959258554,1.368734320216035,28.78,-5.78,7.76
26,171,38,7.717841561694776,20.24115008234622,10.482241390103653,16.56,3.11,5.44
16,178,154,5.0279006281868845,20.607669225265028,19.351032163829114,4.67,14.83,4.80
39,190,26,10.68883764563985,21.23598775598299,7.717841561694776,20.23,1.26,6.04
111,4,123,17.099557428756427,1.368734320216035,17.727875959474385,-20.10,-9.38,0.74
91,40,153,16.05235987755983,10.891696849574167,19.298672286269284,-11.41,-1.94,3.46
64,43,47,14.602155455249658,11.477693490231381,12.205766788797881,-0.71,-6.83,4.31
55,116,87,13.475976088430102,17.361356816555578,15.981308661506603,2.83,0.41,4.95
104,12,80,16.73303828583762,3.8586926565269692,15.79244135387939,-13.79,-10.06,1.70
41,30,46,11.09080298304032,8.696960070847283,12.029498336824524,-3.02,-5.68,3.89
121,177,103,17.62315620435473,20.5553093477052,16.68067840827779,6.74,0.39,5.28
173,179,164,20.34586983746588,20.66002910282486,19.874630939427412,6.74,0.39,5.28
31,92,198,8.932839602563512,16.10471975511966,21.654866776461628,-5.39,6.57,4.51
13,20,29,4.155840641977967,6.144548009571466,8.457501307691139,-0.97,-8.84,4.13
189,147,49,21.18362787842316,18.984513020910303,12.546720267483146,11.10,5.18,5.14
42,195,29,11.28614033248413,21.49778714378214,8.457501307691139,16.28,-0.48,6.07
77,62,39,15.649383319282322,14.37997179924686,10.68883764563985,6.13,-6.64,5.57
33,25,114,9.393786300748786,7.4642593033726214,17.256637061435917,-10.75,0.78,3.66
16,60,195,5.0279006281868845,14.14167955265112,21.49778714378214,-3.23,6.19,4.75
139,158,7,18.565634000431665,19.56047167406843,2.3255854780996543,25.76,-16.21,10.29
101,193,16,16.57595865315813,21.39306738866248,5.0279006281868845,22.27,-12.27,8.77
65,79,24,14.707184626965642,15.748888346444957,7.207196026308502,12.25,-11.42,7.20
78,182,165,15.701201093766748,20.81710873550435,19.926990816987242,-7.37,0.82,4.27
186,165,117,21.02654824574367,19.926990816987242,17.413716694115408,4.30,1.27,5.26
146,144,66,18.932153143350472,18.827433388230816,14.808160965265309,5.99,-5.99,5.63
36,188,95,10.057903322897012,21.13126800086333,16.26179938779915,4.88,5.22,5.13
127,199,29,17.937315469713706,21.707226654021458,8.457501307691139,14.76,-10.01,7.31
91,126,162,16.05235987755983,17.884955592153876,19.76991118430775,-3.22,2.05,4.71
103,19,70,16.68067840827779,5.870393709947933,15.171384800269436,-10.66,-10.16,2.49
132,85,106,18.199114857512857,15.948085017929593,16.83775804095728,-2.11,-5.35,4.44
31,5,81,8.932839602563512,1.69070672919662,15.831856715715055,-15.64,-6.34,2.06
1,61,18,0.385004883279187,14.262834704032542,5.5928861093607765,13.17,-5.80,6.22
143,169,172,18.775073510670985,20.136430327226563,20.293509959906054,0.09,2.52,4.96
181,130,66,20.764748857944518,18.094395102393197,14.808160965265309,4.88,-5.68,5.39
134,92,160,18.303834612632514,16.10471975511966,19.66519142918809,-5.87,-1.78,4.15
52,184,29,13.028993171212555,20.92182849062401,8.457501307691139,10.49,-8.03,6.38
93,23,187,16.15707963267949,6.946672270512806,21.0789081233035,-0.34,-14.61,4.53
53,165,74,13.181924696880806,19.926990816987242,15.46918894115717,8.48,1.24,5.42
163,42,21,19.822271061867582,11.28614033248413,6.41532697579035,7.20,-19.76,6.89
169,120,86,20.136430327226563,17.570796326794895,15.966772466552335,2.31,-8.64,5.24
16,6,101,5.0279006281868845,2.0096658716147076,16.57595865315813,-17.10,-7.03,2.14
188,197,100,21.13126800086333,21.602506898901797,16.5235987755983,-16.90,-6.19,2.16
102,194,22,16.62831853071796,21.445427266222307,6.682708874626385,-4.66,-19.61,3.02
91,159,172,16.05235987755983,19.61283155162826,20.293509959906054,-1.08,3.71,4.71
188,44,77,21.13126800086333,11.665447355061374,15.649383319282322,-3.91,-6.34,3.80
159,166,147,19.61283155162826,19.979350694547072,18.984513020910303,1.24,-1.92,4.80
184,187,106,20.92182849062401,21.0789081233035,16.83775804095728,4.61,-4.31,5.14
193,53,167,21.39306738866248,13.181924696880806,20.031710572106903,-10.43,-5.37,3.03
47,57,15,12.205766788797881,13.754202220468997,4.740468306292527,12.74,-12.10,7.10
127,56,77,17.937315469713706,13.617072883547621,15.649383319282322,-2.05,-7.65,4.31
109,191,151,16.994837673636766,21.28834763354282,19.193952531149623,-8.17,-2.87,3.58
96,193,172,16.31415926535898,21.39306738866248,20.293509959906054,-9.93,-1.18,3.54
81,139,49,15.831856715715055,18.565634000431665,12.546720267483146,8.25,-4.94,5.55
64,41,15,14.602155455249658,11.09080298304032,4.740468306292527,9.66,-15.19,6.81
42,166,2,11.28614033248413,19.979350694547072,0.7158563429488609,28.24,-10.76,9.00
42,32,166,11.28614033248413,9.165121159920353,19.979350694547072,-14.18,1.57,3.39
49,90,71,12.546720267483146,16.0,15.251984879808546,1.32,-0.94,4.68
170,143,116,20.188790204786393,18.775073510670985,17.361356816555578,1.61,-5.56,4.91
156,11,106,19.45575191894877,3.55835397504017,16.83775804095728,-17.33,-13.98,0.67
107,186,41,16.89011791851711,21.02654824574367,11.09080298304032,-9.55,-16.62,1.97
114,4,195,17.256637061435917,1.368734320216035,21.49778714378214,-12.50,-18.01,0.95
97,4,122,16.366519142918808,1.368734320216035,17.675516081914555,-21.04,-11.84,0.62
30,199,113,8.696960070847283,21.707226654021458,17.204277183876087,-19.48,-6.68,1.67
133,143,142,18.251474735072684,18.775073510670985,18.722713633111155,-0.45,-0.86,4.29
117,17,62,17.413716694115408,5.312047538836488,14.37997179924686,-10.93,-12.10,1.73
185,72,56,20.97418836818384,15.328489528448422,13.617072883547621,1.30,-7.89,4.20
80,197,111,15.79244135387939,21.602506898901797,17.099557428756427,-3.03,-3.11,3.94
161,118,157,19.71755130674792,17.466076571675238,19.5081117965086,-4.21,-3.79,3.66
139,191,170,18.565634000431665,21.28834763354282,20.188790204786393,-5.31,-1.98,3.71
60,20,86,14.14167955265112,6.144548009571466,15.966772466552335,-11.52,-8.41,1.95
196,104,63,21.550147021341967,16.73303828583762,14.493081667469404,3.32,-3.79,4.45
25,50,97,7.4642593033726214,12.711378483641944,16.366519142918808,-3.50,0.33,3.77
149,24,104,19.089232776029963,7.207196026308502,16.73303828583762,-12.40,-11.60,1.10
40,192,120,10.891696849574167,21.34070751110265,17.570796326794895,-12.58,-3.05,2.47
121,173,125,17.62315620435473,20.34586983746588,17.832595714594046,4.13,0.45,4.49
22,11,0,6.682708874626385,3.55835397504017,0.05124837953326988,6.93,-18.57,6.00
89,5,195,15.99792307655433,1.69070672919662,21.49778714378214,3.94,-23.41,5.53
170,119,108,20.188790204786393,17.518436449235068,16.942477796076936,-0.09,-6.80,4.12
78,1,11,15.701201093766748,0.385004883279187,3.55835397504017,-2.79,-23.29,3.00
129,85,135,18.042035224833366,15.948085017929593,18.356194490192344,-4.95,-4.50,3.54
150,163,70,19.141592653589793,19.822271061867582,15.171384800269436,7.14,-6.08,4.90
130,122,100,18.094395102393197,17.675516081914555,16.5235987755983,0.99,-5.41,4.15
79,186,94,15.748888346444957,21.02654824574367,16.20943951023932,1.54,-3.18,4.21
164,99,107,19.874630939427412,16.471238898038468,16.89011791851711,-1.73,-7.98,3.70
137,34,122,18.460914245312004,9.618816884063733,17.675516081914555,-10.95,-9.37,2.13
47,11,54,12.205766788797881,3.55835397504017,13.330922899968243,-11.66,-10.15,1.44
177,69,14,20.5553093477052,15.086695589079973,4.449773801476823,13.88,-21.32,7.36
161,100,155,19.71755130674792,16.5235987755983,19.403392041388944,-5.66,-5.43,3.27
94,104,45,16.20943951023932,16.73303828583762,11.849387132784805,5.65,-8.94,4.63
96,18,175,16.31415926535898,5.5928861093607765,20.45058959258554,-20.66,-6.80,0.97
128,5,25,17.989675347273536,1.69070672919662,7.4642593033726214,-7.57,-22.13,1.21
38,132,47,10.482241390103653,18.199114857512857,12.205766788797881,9.48,-0.46,4.50
145,163,66,18.879793265790646,19.822271061867582,14.808160965265309,8.43,-4.79,4.87
15,0,124,4.740468306292527,0.05124837953326988,17.780235837034216,-21.36,-6.01,0.73
168,72,26,20.084070449666733,15.328489528448422,7.717841561694776,9.35,-16.96,5.76
20,164,44,6.144548009571466,19.874630939427412,11.665447355061374,13.75,0.43,4.87
11,129,187,3.55835397504017,18.042035224833366,21.0789081233035,10.53,0.09,4.69
193,196,122,21.39306738866248,21.550147021341967,17.675516081914555,1.85,8.06,4.04
120,97,36,17.570796326794895,16.366519142918808,10.057903322897012,8.28,-9.36,5.28
50,174,34,12.711378483641944,20.39822971502571,9.618816884063733,16.51,-2.67,5.62
86,67,143,15.966772466552335,14.90507657149427,18.775073510670985,-6.07,0.24,3.43
185,175,51,20.97418836818384,20.45058959258554,12.87214032778536,11.79,-1.42,5.18
25,139,32,7.4642593033726214,18.565634000431665,9.165121159920353,14.28,0.78,5.09
154,86,49,19.351032163829114,15.966772466552335,12.546720267483146,3.83,-10.91,4.85
62,185,197,14.37997179924686,20.97418836818384,21.602506898901797,4.33,-6.28,4.70
145,70,191,18.879793265790646,15.171384800269436,21.28834763354282,2.63,-10.87,4.59
159,164,18,19.61283155162826,19.874630939427412,5.5928861093607765,20.36,-14.80,8.17
107,154,83,16.89011791851711,19.351032163829114,15.89826251769707,5.90,-3.63,4.87
28,51,173,8.214482356357948,12.87214032778536,20.34586983746588,-10.13,5.75,3.73
26,92,179,7.717841561694776,16.10471975511966,20.66002910282486,-7.06,8.66,4.35
111,167,144,17.099557428756427,20.031710572106903,18.827433388230816,1.90,3.29,4.47
88,40,121,15.991692468305096,10.891696849574167,17.62315620435473,-8.18,-3.28,2.99
113,166,170,17.204277183876087,19.979350694547072,20.188790204786393,-0.31,4.21,4.43
199,19,64,21.707226654021458,5.870393709947933,14.602155455249658,-9.74,-10.33,1.93
3,161,197,1.0437752261748656,19.71755130674792,21.602506898901797,9.37,5.48,4.62
2,53,187,0.7158563429488609,13.181924696880806,21.0789081233035,-0.01,1.65,3.94
192,14,51,21.34070751110265,4.449773801476823,12.87214032778536,-8.74,-4.45,2.49
115,157,81,17.308996938995747,19.5081117965086,15.831856715715055,6.61,-1.10,4.85
108,3,189,16.942477796076936,1.0437752261748656,21.18362787842316,-16.91,-11.65,0.45
50,128,22,12.711378483641944,17.989675347273536,6.682708874626385,16.76,-7.30,6.31
161,192,117,19.71755130674792,21.34070751110265,17.413716694115408,0.82,-5.06,4.37
145,169,195,18.879793265790646,20.136430327226563,21.49778714378214,4.60,-2.75,4.84
149,95,16,19.089232776029963,16.26179938779915,5.0279006281868845,15.04,-17.00,7.79
136,193,124,18.408554367752174,21.39306738866248,17.780235837034216,-2.79,-4.81,4.01
103,127,26,16.68067840827779,17.937315469713706,7.717841561694776,13.91,-11.18,6.66
138,26,104,18.513274122871834,7.717841561694776,16.73303828583762,-11.53,-10.35,2.26
137,105,145,18.460914245312004,16.78539816339745,18.879793265790646,-4.23,-3.62,3.81
161,62,135,19.71755130674792,14.37997179924686,18.356194490192344,-6.96,-7.13,3.00
31,175,177,8.932839602563512,20.45058959258554,20.5553093477052,0.61,10.75,4.77
193,135,13,21.39306738866248,18.356194490192344,4.155840641977967,20.41,-6.82,7.06
186,76,170,21.02654824574367,15.59343906930571,20.188790204786393,-7.28,7.73,3.91
72,29,166,15.328489528448422,8.457501307691139,19.979350694547072,-15.32,-0.68,1.99
46,140,39,12.029498336824524,18.617993877991495,10.68883764563985,11.58,-1.51,5.32
92,145,171,16.10471975511966,18.879793265790646,20.24115008234622,-2.05,5.40,4.37
